Rep. Marcus Molinaro,Representative for New York’s 19th District,"Molinaro is the representative for New York’s 19th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Molinaro is next up for reelection in 2024 and serves until Jan 3, 2025. He is 47 years old."
Rep. Alexander Mooney,Representative for West Virginia’s 2nd District,"Mooney is the representative for West Virginia’s 2nd congressional district (view map) and is a Republican. He has served since Jan 6, 2015. Mooney is next up for reelection in 2024 and serves until Jan 3, 2025. He is 51 years old.",/static/legislator-photos/412662-200px.jpeg
Rep. Barry Moore,Representative for Alabama’s 2nd District,"Moore is the representative for Alabama’s 2nd congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Moore is next up for reelection in 2024 and serves until Jan 3, 2025. He is 56 years old.",/static/legislator-photos/456800-200px.jpeg
Rep. Blake Moore,Representative for Utah’s 1st District,"Moore is the representative for Utah’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Moore is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old.",/static/legislator-photos/456851-200px.jpeg
Rep. Gwen Moore,Representative for Wisconsin’s 4th District,"Moore is the representative for Wisconsin’s 4th congressional district (view map) and is a Democrat. She has served since Jan 4, 2005. Moore is next up for reelection in 2024 and serves until Jan 3, 2025. She is 71 years old.",/static/legislator-photos/400661-200px.jpeg
Sen. Jerry Moran,Senator for Kansas,"Moran is the senior senator from Kansas and is a Republican. He has served since Jan 5, 2011. Moran is next up for reelection in 2028 and serves until Jan 3, 2029. He is 68 years old.",/static/legislator-photos/400284-200px.jpeg
Rep. Nathaniel Moran,Representative for Texas’s 1st District,"Moran is the representative for Texas’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Moran is next up for reelection in 2024 and serves until Jan 3, 2025. He is 48 years old."
Rep. Joseph Morelle,Representative for New York’s 25th District,"Morelle is the representative for New York’s 25th congressional district (view map) and is a Democrat. He has served since Nov 13, 2018. Morelle is next up for reelection in 2024 and serves until Jan 3, 2025. He is 65 years old.",/static/legislator-photos/412749-200px.jpeg
Rep. Jared Moskowitz,Representative for Florida’s 23rd District,"Moskowitz is the representative for Florida’s 23rd congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Moskowitz is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old."
Rep. Seth Moulton,Representative for Massachusetts’s 6th District,"Moulton is the representative for Massachusetts’s 6th congressional district (view map) and is a Democrat. He has served since Jan 6, 2015. Moulton is next up for reelection in 2024 and serves until Jan 3, 2025. He is 44 years old.",/static/legislator-photos/412632-200px.jpeg
Rep. James (Jim) Moylan,Representative for Guam’s At-Large District,"Moylan is the representative from Guam and is a Republican. He has served since Jan 3, 2023. Moylan is next up for reelection in 2024 and serves until Jan 3, 2025. He is 60 years old."
Rep. Frank Mrvan,Representative for Indiana’s 1st District,"Mrvan is the representative for Indiana’s 1st congressional district (view map) and is a Democrat. He has served since Jan 3, 2021. Mrvan is next up for reelection in 2024 and serves until Jan 3, 2025. He is 53 years old.",/static/legislator-photos/456821-200px.jpeg
Rep. Kevin Mullin,Representative for California’s 15th District,"Mullin is the representative for California’s 15th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Mullin is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old."
Sen. Markwayne Mullin,Senator for Oklahoma,"Mullin is the junior senator from Oklahoma and is a Republican. He has served since Jan 3, 2023. Mullin is next up for reelection in 2026 and serves until Jan 3, 2027. He is 45 years old.",/static/legislator-photos/412568-200px.jpeg
Sen. Lisa Murkowski,Senator for Alaska,"Murkowski is the senior senator from Alaska and is a Republican. She has served since Jan 7, 2003. Murkowski is next up for reelection in 2028 and serves until Jan 3, 2029. She is 65 years old.",/static/legislator-photos/300075-200px.jpeg
Sen. Christopher Murphy,Senator for Connecticut,"Murphy is the junior senator from Connecticut and is a Democrat. He has served since Jan 3, 2013. Murphy is next up for reelection in 2024 and serves until Jan 3, 2025. He is 49 years old.",/static/legislator-photos/412194-200px.jpeg
Rep. Gregory Murphy,Representative for North Carolina’s 3rd District,"Murphy is the representative for North Carolina’s 3rd congressional district (view map) and is a Republican. He has served since Sep 17, 2019. Murphy is next up for reelection in 2024 and serves until Jan 3, 2025. He is 59 years old.",/static/legislator-photos/412845-200px.jpeg
Sen. Patty Murray,Senator for Washington,"Murray is the senior senator from Washington and is a Democrat. She has served since Jan 5, 1993. Murray is next up for reelection in 2028 and serves until Jan 3, 2029. She is 72 years old.",/static/legislator-photos/300076-200px.jpeg
Rep. Jerrold Nadler,Representative for New York’s 12th District,"Nadler is the representative for New York’s 12th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Nadler is next up for reelection in 2024 and serves until Jan 3, 2025. He is 75 years old.",/static/legislator-photos/400289-200px.jpeg
Rep. Grace Napolitano,Representative for California’s 31st District,"Napolitano is the representative for California’s 31st congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Napolitano is next up for reelection in 2024 and serves until Jan 3, 2025. She is 86 years old.",/static/legislator-photos/400290-200px.jpeg
Rep. Joe Neguse,Representative for Colorado’s 2nd District,"Neguse is the representative for Colorado’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2019. Neguse is next up for reelection in 2024 and serves until Jan 3, 2025. He is 38 years old.",/static/legislator-photos/412761-200px.jpeg
Rep. Troy Nehls,Representative for Texas’s 22nd District,"Nehls is the representative for Texas’s 22nd congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Nehls is next up for reelection in 2024 and serves until Jan 3, 2025. He is 54 years old.",/static/legislator-photos/456848-200px.jpeg
Rep. Dan Newhouse,Representative for Washington’s 4th District,"Newhouse is the representative for Washington’s 4th congressional district (view map) and is a Republican. He has served since Jan 6, 2015. Newhouse is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old.",/static/legislator-photos/412660-200px.jpeg
Rep. George Nickel,Representative for North Carolina’s 13th District,"Nickel is the representative for North Carolina’s 13th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Nickel is next up for reelection in 2024 and serves until Jan 3, 2025. He is 47 years old."
Rep. Donald Norcross,Representative for New Jersey’s 1st District,"Norcross is the representative for New Jersey’s 1st congressional district (view map) and is a Democrat. He has served since Nov 12, 2014. Norcross is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412606-200px.jpeg
Rep. Ralph Norman,Representative for South Carolina’s 5th District,"Norman is the representative for South Carolina’s 5th congressional district (view map) and is a Republican. He has served since Jun 26, 2017. Norman is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old.",/static/legislator-photos/412738-200px.jpeg
Rep. Eleanor Holmes Norton,Representative for the District of Columbia’s At-Large District,"Norton is the representative from the District of Columbia and is a Democrat. She has served since Jan 3, 1991. Norton is next up for reelection in 2024 and serves until Jan 3, 2025. She is 85 years old.",/static/legislator-photos/400295-200px.jpeg
Rep. Zachary (Zach) Nunn,Representative for Iowa’s 3rd District,"Nunn is the representative for Iowa’s 3rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Nunn is next up for reelection in 2024 and serves until Jan 3, 2025. He is 43 years old."
Rep. Jay Obernolte,Representative for California’s 23rd District,"Obernolte is the representative for California’s 23rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Obernolte is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old.",/static/legislator-photos/456801-200px.jpeg
Rep. Alexandria Ocasio-Cortez,Representative for New York’s 14th District,"Ocasio-Cortez is the representative for New York’s 14th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Ocasio-Cortez is next up for reelection in 2024 and serves until Jan 3, 2025. She is 33 years old.",/static/legislator-photos/412804-200px.jpeg
Rep. William Ogles,Representative for Tennessee’s 5th District,"Ogles is the representative for Tennessee’s 5th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Ogles is next up for reelection in 2024 and serves until Jan 3, 2025. He is 51 years old."
Rep. Ilhan Omar,Representative for Minnesota’s 5th District,"Omar is the representative for Minnesota’s 5th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Omar is next up for reelection in 2024 and serves until Jan 3, 2025. She is 41 years old.",/static/legislator-photos/412791-200px.jpeg
Sen. Jon Ossoff,Senator for Georgia,"Ossoff is the senior senator from Georgia and is a Democrat. He has served since Jan 20, 2021. Ossoff is next up for reelection in 2026 and serves until Jan 3, 2027. He is 35 years old."
Rep. Clarence “Burgess” Owens,Representative for Utah’s 4th District,"Owens is the representative for Utah’s 4th congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Owens is next up for reelection in 2024 and serves until Jan 3, 2025. He is 71 years old.",/static/legislator-photos/456852-200px.jpeg
Sen. Alejandro “Alex” Padilla,Senator for California,"Padilla is the junior senator from California and is a Democrat. He has served since Jan 20, 2021. Padilla is next up for reelection in 2028 and serves until Jan 3, 2029. He is 49 years old.",/static/legislator-photos/456856-200px.jpeg
Rep. Frank Pallone,Representative for New Jersey’s 6th District,"Pallone is the representative for New Jersey’s 6th congressional district (view map) and is a Democrat. He has served since Jan 5, 1993. Pallone is next up for reelection in 2024 and serves until Jan 3, 2025. He is 71 years old.",/static/legislator-photos/400308-200px.jpeg
Rep. Gary Palmer,Representative for Alabama’s 6th District,"Palmer is the representative for Alabama’s 6th congressional district (view map) and is a Republican. He has served since Jan 6, 2015. Palmer is next up for reelection in 2024 and serves until Jan 3, 2025. He is 68 years old.",/static/legislator-photos/412608-200px.jpeg
Rep. Jimmy Panetta,Representative for California’s 19th District,"Panetta is the representative for California’s 19th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Panetta is next up for reelection in 2024 and serves until Jan 3, 2025. He is 53 years old.",/static/legislator-photos/412685-200px.jpeg
Rep. Chris Pappas,Representative for New Hampshire’s 1st District,"Pappas is the representative for New Hampshire’s 1st congressional district (view map) and is a Democrat. He has served since Jan 3, 2019. Pappas is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old.",/static/legislator-photos/412795-200px.jpeg
Rep. Anna Paulina Luna,Representative for Florida’s 13th District,"Paulina Luna is the representative for Florida’s 13th congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Paulina Luna is next up for reelection in 2024 and serves until Jan 3, 2025. She is 33 years old."
Sen. Rand Paul,Senator for Kentucky,"Paul is the junior senator from Kentucky and is a Republican. He has served since Jan 5, 2011. Paul is next up for reelection in 2028 and serves until Jan 3, 2029. He is 60 years old.",/static/legislator-photos/412492-200px.jpeg
Rep. Donald Payne Jr.,Representative for New Jersey’s 10th District,"Payne is the representative for New Jersey’s 10th congressional district (view map) and is a Democrat. He has served since Nov 15, 2012. Payne is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412506-200px.jpeg
Rep. Nancy Pelosi,Representative for California’s 11th District,"Pelosi is the representative for California’s 11th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Pelosi is next up for reelection in 2024 and serves until Jan 3, 2025. She is 82 years old.",/static/legislator-photos/400314-200px.jpeg
Rep. Mary Peltola,Representative for Alaska’s At-Large District,"Peltola is the representative for Alaska’s at-large district and is a Democrat. She has served since Sep 13, 2022. Peltola is next up for reelection in 2024 and serves until Jan 3, 2025. She is 49 years old."
Rep. Greg Pence,Representative for Indiana’s 6th District,"Pence is the representative for Indiana’s 6th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Pence is next up for reelection in 2024 and serves until Jan 3, 2025. He is 66 years old.",/static/legislator-photos/412778-200px.jpeg
Rep. Scott Perry,Representative for Pennsylvania’s 10th District,"Perry is the representative for Pennsylvania’s 10th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Perry is next up for reelection in 2024 and serves until Jan 3, 2025. He is 60 years old.",/static/legislator-photos/412569-200px.jpeg
Sen. Gary Peters,Senator for Michigan,"Peters is the junior senator from Michigan and is a Democrat. He has served since Jan 6, 2015. Peters is next up for reelection in 2026 and serves until Jan 3, 2027. He is 64 years old.",/static/legislator-photos/412305-200px.jpeg
Rep. Scott Peters,Representative for California’s 50th District,"Peters is the representative for California’s 50th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Peters is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412523-200px.jpeg
Rep. Brittany Pettersen,Representative for Colorado’s 7th District,"Pettersen is the representative for Colorado’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Pettersen is next up for reelection in 2024 and serves until Jan 3, 2025. She is 41 years old."
Rep. August Pfluger,Representative for Texas’s 11th District,"Pfluger is the representative for Texas’s 11th congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Pfluger is next up for reelection in 2024 and serves until Jan 3, 2025. He is 44 years old.",/static/legislator-photos/456846-200px.jpeg
Rep. Dean Phillips,Representative for Minnesota’s 3rd District,"Phillips is the representative for Minnesota’s 3rd congressional district (view map) and is a Democrat. He has served since Jan 3, 2019. Phillips is next up for reelection in 2024 and serves until Jan 3, 2025. He is 53 years old.",/static/legislator-photos/412790-200px.jpeg
Rep. Chellie Pingree,Representative for Maine’s 1st District,"Pingree is the representative for Maine’s 1st congressional district (view map) and is a Democrat. She has served since Jan 6, 2009. Pingree is next up for reelection in 2024 and serves until Jan 3, 2025. She is 67 years old.",/static/legislator-photos/412307-200px.jpeg
Rep. Stacey Plaskett,Representative for the Virgin Islands’s At-Large District,"Plaskett is the representative from the Virgin Islands and is a Democrat. She has served since Jan 6, 2015. Plaskett is next up for reelection in 2024 and serves until Jan 3, 2025. She is 56 years old.",/static/legislator-photos/412659-200px.jpeg
Rep. Mark Pocan,Representative for Wisconsin’s 2nd District,"Pocan is the representative for Wisconsin’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Pocan is next up for reelection in 2024 and serves until Jan 3, 2025. He is 58 years old.",/static/legislator-photos/412585-200px.jpeg
Rep. Katie Porter,Representative for California’s 47th District,"Porter is the representative for California’s 47th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Porter is next up for reelection in 2024 and serves until Jan 3, 2025. She is 49 years old.",/static/legislator-photos/412758-200px.jpeg
Rep. Bill Posey,Representative for Florida’s 8th District,"Posey is the representative for Florida’s 8th congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Posey is next up for reelection in 2024 and serves until Jan 3, 2025. He is 75 years old.",/static/legislator-photos/412309-200px.jpeg
Rep. Ayanna Pressley,Representative for Massachusetts’s 7th District,"Pressley is the representative for Massachusetts’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Pressley is next up for reelection in 2024 and serves until Jan 3, 2025. She is 48 years old.",/static/legislator-photos/412782-200px.jpeg
Rep. Mike Quigley,Representative for Illinois’s 5th District,"Quigley is the representative for Illinois’s 5th congressional district (view map) and is a Democrat. He has served since Apr 7, 2009. Quigley is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412331-200px.jpeg
Rep. Delia Ramirez,Representative for Illinois’s 3rd District,"Ramirez is the representative for Illinois’s 3rd congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Ramirez is next up for reelection in 2024 and serves until Jan 3, 2025. She is 39 years old."
Rep. Jamie Raskin,Representative for Maryland’s 8th District,"Raskin is the representative for Maryland’s 8th congressional district (view map) and is a Democrat. He has served since Jan 3, 2017. Raskin is next up for reelection in 2024 and serves until Jan 3, 2025. He is 60 years old.",/static/legislator-photos/412708-200px.jpeg
Sen. John F. “Jack” Reed,Senator for Rhode Island,"Reed is the senior senator from Rhode Island and is a Democrat. He has served since Jan 7, 1997. Reed is next up for reelection in 2026 and serves until Jan 3, 2027. He is 73 years old.",/static/legislator-photos/300081-200px.jpeg
Rep. Guy Reschenthaler,Representative for Pennsylvania’s 14th District,"Reschenthaler is the representative for Pennsylvania’s 14th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Reschenthaler is next up for reelection in 2024 and serves until Jan 3, 2025. He is 39 years old.",/static/legislator-photos/412813-200px.jpeg
Sen. James Risch,Senator for Idaho,"Risch is the junior senator from Idaho and is a Republican. He has served since Jan 6, 2009. Risch is next up for reelection in 2026 and serves until Jan 3, 2027. He is 79 years old.",/static/legislator-photos/412322-200px.jpeg
Rep. Harold “Hal” Rogers,Representative for Kentucky’s 5th District,"Rogers is the representative for Kentucky’s 5th congressional district (view map) and is a Republican. He has served since Jan 5, 1981. Rogers is next up for reelection in 2024 and serves until Jan 3, 2025. He is 85 years old.",/static/legislator-photos/400340-200px.jpeg
Rep. Mike Rogers,Representative for Alabama’s 3rd District,"Rogers is the representative for Alabama’s 3rd congressional district (view map) and is a Republican. He has served since Jan 7, 2003. Rogers is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/400341-200px.jpeg
Sen. Mitt Romney,Senator for Utah,"Romney is the junior senator from Utah and is a Republican. He has served since Jan 3, 2019. Romney is next up for reelection in 2024 and serves until Jan 3, 2025. He is 75 years old.",/static/legislator-photos/412841-200px.jpeg
Rep. John W. Rose,Representative for Tennessee’s 6th District,"Rose is the representative for Tennessee’s 6th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Rose is next up for reelection in 2024 and serves until Jan 3, 2025. He is 57 years old.",/static/legislator-photos/412818-200px.jpeg
Rep. Matthew Rosendale,Representative for Montana’s 2nd District,"Rosendale is the representative for Montana’s 2nd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Rosendale is next up for reelection in 2024 and serves until Jan 3, 2025. He is 62 years old.",/static/legislator-photos/456830-200px.jpeg
Sen. Jacky Rosen,Senator for Nevada,"Rosen is the junior senator from Nevada and is a Democrat. She has served since Jan 3, 2019. Rosen is next up for reelection in 2024 and serves until Jan 3, 2025. She is 65 years old.",/static/legislator-photos/412715-200px.jpeg
Rep. Deborah Ross,Representative for North Carolina’s 2nd District,"Ross is the representative for North Carolina’s 2nd congressional district (view map) and is a Democrat. She has served since Jan 3, 2021. Ross is next up for reelection in 2024 and serves until Jan 3, 2025. She is 59 years old.",/static/legislator-photos/456831-200px.jpeg
Sen. Mike Rounds,Senator for South Dakota,"Rounds is the junior senator from South Dakota and is a Republican. He has served since Jan 6, 2015. Rounds is next up for reelection in 2026 and serves until Jan 3, 2027. He is 68 years old.",/static/legislator-photos/412669-200px.jpeg
Rep. David Rouzer,Representative for North Carolina’s 7th District,"Rouzer is the representative for North Carolina’s 7th congressional district (view map) and is a Republican. He has served since Jan 6, 2015. Rouzer is next up for reelection in 2024 and serves until Jan 3, 2025. He is 50 years old.",/static/legislator-photos/412641-200px.jpeg
Rep. Chip Roy,Representative for Texas’s 21st District,"Roy is the representative for Texas’s 21st congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Roy is next up for reelection in 2024 and serves until Jan 3, 2025. He is 50 years old.",/static/legislator-photos/412826-200px.jpeg
Sen. Marco Rubio,Senator for Florida,"Rubio is the senior senator from Florida and is a Republican. He has served since Jan 5, 2011. Rubio is next up for reelection in 2028 and serves until Jan 3, 2029. He is 51 years old.",/static/legislator-photos/412491-200px.jpeg
Rep. Raul Ruiz,Representative for California’s 25th District,"Ruiz is the representative for California’s 25th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Ruiz is next up for reelection in 2024 and serves until Jan 3, 2025. He is 50 years old.",/static/legislator-photos/412519-200px.jpeg
Rep. A. Dutch Ruppersberger,Representative for Maryland’s 2nd District,"Ruppersberger is the representative for Maryland’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 7, 2003. Ruppersberger is next up for reelection in 2024 and serves until Jan 3, 2025. He is 76 years old.",/static/legislator-photos/400349-200px.jpeg
Rep. John Rutherford,Representative for Florida’s 5th District,"Rutherford is the representative for Florida’s 5th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Rutherford is next up for reelection in 2024 and serves until Jan 3, 2025. He is 70 years old.",/static/legislator-photos/412692-200px.jpeg
Rep. Gregorio Sablan,Representative for the Northern Mariana Islands’s At-Large District,"Sablan is the representative from the Northern Mariana Islands and is a Democrat (2017-), previously an Independent (2009-2009), a Democrat (2009-2014), and an Independent caucusing with the Democrats (2015-2016). He has served since Jan 6, 2009. Sablan is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old.",/static/legislator-photos/412312-200px.jpeg
Rep. Maria Salazar,Representative for Florida’s 27th District,"Salazar is the representative for Florida’s 27th congressional district (view map) and is a Republican. She has served since Jan 3, 2021. Salazar is next up for reelection in 2024 and serves until Jan 3, 2025. She is 61 years old.",/static/legislator-photos/456810-200px.jpeg
Rep. Andrea Salinas,Representative for Oregon’s 6th District,"Salinas is the representative for Oregon’s 6th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Salinas is next up for reelection in 2024 and serves until Jan 3, 2025. She is 53 years old."
Rep. Linda Sánchez,Representative for California’s 38th District,"Sánchez is the representative for California’s 38th congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Sánchez is next up for reelection in 2024 and serves until Jan 3, 2025. She is 53 years old.",/static/legislator-photos/400355-200px.jpeg
Sen. Bernard “Bernie” Sanders,Senator for Vermont,"Sanders is the senior senator from Vermont and is an Independent caucusing with the Democrats. He has served since Jan 4, 2007. Sanders is next up for reelection in 2024 and serves until Jan 3, 2025. He is 81 years old.",/static/legislator-photos/400357-200px.jpeg
Rep. George Santos,Representative for New York’s 3rd District,"Santos is the representative for New York’s 3rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Santos is next up for reelection in 2024 and serves until Jan 3, 2025. He is 34 years old."
Rep. John Sarbanes,Representative for Maryland’s 3rd District,"Sarbanes is the representative for Maryland’s 3rd congressional district (view map) and is a Democrat. He has served since Jan 4, 2007. Sarbanes is next up for reelection in 2024 and serves until Jan 3, 2025. He is 60 years old.",/static/legislator-photos/412212-200px.jpeg
Sen. Benjamin “Ben” Sasse,Senator for Nebraska,"Sasse is the junior senator from Nebraska and is a Republican. He has served since Jan 6, 2015. Sasse is next up for reelection in 2026 and serves until Jan 3, 2027. He is 50 years old.",/static/legislator-photos/412671-200px.jpeg
Rep. Steve Scalise,Representative for Louisiana’s 1st District,"Scalise is the representative for Louisiana’s 1st congressional district (view map) and is a Republican. He has served since May 7, 2008. Scalise is next up for reelection in 2024 and serves until Jan 3, 2025. He is 57 years old.",/static/legislator-photos/412261-200px.jpeg
Rep. Mary Gay Scanlon,Representative for Pennsylvania’s 5th District,"Scanlon is the representative for Pennsylvania’s 5th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Scanlon is next up for reelection in 2024 and serves until Jan 3, 2025. She is 63 years old.",/static/legislator-photos/412750-200px.jpeg
Rep. Janice “Jan” Schakowsky,Representative for Illinois’s 9th District,"Schakowsky is the representative for Illinois’s 9th congressional district (view map) and is a Democrat. She has served since Jan 6, 1999. Schakowsky is next up for reelection in 2024 and serves until Jan 3, 2025. She is 78 years old.",/static/legislator-photos/400360-200px.jpeg
Sen. Brian Schatz,Senator for Hawaii,"Schatz is the senior senator from Hawaii and is a Democrat. He has served since Dec 27, 2012. Schatz is next up for reelection in 2028 and serves until Jan 3, 2029. He is 50 years old.",/static/legislator-photos/412507-200px.jpeg
Rep. Adam Schiff,Representative for California’s 30th District,"Schiff is the representative for California’s 30th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Schiff is next up for reelection in 2024 and serves until Jan 3, 2025. He is 62 years old.",/static/legislator-photos/400361-200px.jpeg
Sen. Eric Schmitt,Senator for Missouri,"Schmitt is the junior senator from Missouri and is a Republican. He has served since Jan 3, 2023. Schmitt is next up for reelection in 2028 and serves until Jan 3, 2029. He is 47 years old."
Rep. Bradley “Brad” Schneider,Representative for Illinois’s 10th District,"Schneider is the representative for Illinois’s 10th congressional district (view map) and is a Democrat. He has served since Jan 3, 2017. Schneider is next up for reelection in 2024 and serves until Jan 3, 2025. He is 61 years old.",/static/legislator-photos/412534-200px.jpeg
Rep. Hillary Scholten,Representative for Michigan’s 3rd District,"Scholten is the representative for Michigan’s 3rd congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Scholten is next up for reelection in 2024 and serves until Jan 3, 2025. She is 40 years old."
Rep. Kim Schrier,Representative for Washington’s 8th District,"Schrier is the representative for Washington’s 8th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Schrier is next up for reelection in 2024 and serves until Jan 3, 2025. She is 54 years old.",/static/legislator-photos/412835-200px.jpeg
Sen. Charles “Chuck” Schumer,Senator for New York,"Schumer is the senior senator from New York and is a Democrat. He has served since Jan 6, 1999. Schumer is next up for reelection in 2028 and serves until Jan 3, 2029. He is 72 years old.",/static/legislator-photos/300087-200px.jpeg
Rep. David Schweikert,Representative for Arizona’s 1st District,"Schweikert is the representative for Arizona’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Schweikert is next up for reelection in 2024 and serves until Jan 3, 2025. He is 60 years old.",/static/legislator-photos/412399-200px.jpeg
Rep. David Scott,Representative for Georgia’s 13th District,"Scott is the representative for Georgia’s 13th congressional district (view map) and is a Democrat. He has served since Jan 7, 2003. Scott is next up for reelection in 2024 and serves until Jan 3, 2025. He is 77 years old.",/static/legislator-photos/400363-200px.jpeg
Sen. Rick Scott,Senator for Florida,"Scott is the junior senator from Florida and is a Republican. He has served since Jan 8, 2019. Scott is next up for reelection in 2024 and serves until Jan 3, 2025. He is 70 years old.",/static/legislator-photos/412838-200px.jpeg
Rep. Robert “Bobby” Scott,Representative for Virginia’s 3rd District,"Scott is the representative for Virginia’s 3rd congressional district (view map) and is a Democrat. He has served since Jan 5, 1993. Scott is next up for reelection in 2024 and serves until Jan 3, 2025. He is 75 years old.",/static/legislator-photos/400364-200px.jpeg
Sen. Tim Scott,Senator for South Carolina,"Scott is the junior senator from South Carolina and is a Republican. He has served since Jan 3, 2013. Scott is next up for reelection in 2028 and serves until Jan 3, 2029. He is 57 years old.",/static/legislator-photos/412471-200px.jpeg
Rep. Keith Self,Representative for Texas’s 3rd District,"Self is the representative for Texas’s 3rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Self is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old."
Rep. Pete Sessions,Representative for Texas’s 17th District,"Sessions is the representative for Texas’s 17th congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Sessions is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old.",/static/legislator-photos/400367-200px.jpeg
Rep. Terri Sewell,Representative for Alabama’s 7th District,"Sewell is the representative for Alabama’s 7th congressional district (view map) and is a Democrat. She has served since Jan 5, 2011. Sewell is next up for reelection in 2024 and serves until Jan 3, 2025. She is 58 years old.",/static/legislator-photos/412396-200px.jpeg
Sen. Jeanne Shaheen,Senator for New Hampshire,"Shaheen is the senior senator from New Hampshire and is a Democrat. She has served since Jan 6, 2009. Shaheen is next up for reelection in 2026 and serves until Jan 3, 2027. She is 75 years old.",/static/legislator-photos/412323-200px.jpeg
Rep. Brad Sherman,Representative for California’s 32nd District,"Sherman is the representative for California’s 32nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Sherman is next up for reelection in 2024 and serves until Jan 3, 2025. He is 68 years old.",/static/legislator-photos/400371-200px.jpeg
Rep. Mikie Sherrill,Representative for New Jersey’s 11th District,"Sherrill is the representative for New Jersey’s 11th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Sherrill is next up for reelection in 2024 and serves until Jan 3, 2025. She is 50 years old.",/static/legislator-photos/412799-200px.jpeg
Rep. Michael “Mike” Simpson,Representative for Idaho’s 2nd District,"Simpson is the representative for Idaho’s 2nd congressional district (view map) and is a Republican. He has served since Jan 6, 1999. Simpson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 72 years old.",/static/legislator-photos/400376-200px.jpeg
